time,dpt,wtmp,awa,aws,cog,hdg,rot,sog,stw,pitch,yaw,roll,lng,lat,dist,tws,twa,twd,vmg,cum_dist
2024-08-14T19:00:51+03:00,25.6,17.0,-25.99996530634406,20.003759999999996,312.65733922493894,294.99877997900694,1.5999846429028237,5.87088,0.0,2.200157933302361,114.99835906070751,22.597455439959663,24.733475,59.485269,0.0016734737910039036,14.950231545684723,35.91257555988241,276.74476366505655,4.754901569890757,6.754664371914847
2024-08-14T19:00:52+03:00,25.6,17.0,-27.99958801135063,19.20672,317.4014297686221,296.4025265770774,0.0,5.90976,0.0,-1.902219879834333,115.69736757076713,27.100903709687937,24.733437,59.48529,0.0017141683545565652,14.261168913306927,39.21768236174361,278.1837474068785,4.578583001182829,6.756378540269404
2024-08-14T19:00:53+03:00,25.1,17.0,-29.999210716357208,19.20672,323.7784500284282,293.80129818718353,0.0,5.5598399999999994,0.0,2.2975607584746007,112.59766589910937,25.697157111617422,24.73341,59.485309,0.0014083053326916374,14.657733894042721,40.93162750474414,282.84682252368407,4.200414276666508,6.757786845602095
2024-08-14T19:00:54+03:00,25.1,17.0,-29.999210716357208,18.99288,322.39189216421164,293.19969250229616,0.0,5.3654399999999995,0.0,0.6990085100596044,112.70079830223293,25.89769233991321,24.733395,59.485316,0.0006217862790124056,14.594900546920405,40.59084091599908,281.80105124821256,4.074382759374038,6.758408631881108
2024-08-14T19:00:56+03:00,24.9,17.0,-27.002641447823002,19.40112,312.9323589666018,291.4006050255854,0.0,6.006959999999999,0.0,0.09740282517223994,111.60071933558174,24.70021054808979,24.733294,59.48537,0.004476314589164931,14.311288619140186,37.988884738264574,274.9434742283372,4.734266440942259,6.7628849464702725
2024-08-14T19:00:57+03:00,24.8,17.0,-27.99958801135063,19.303919999999998,310.73220103329936,290.50106128722996,0.0,5.6181600000000005,0.0,0.40107045659157625,109.29742899915584,23.800666809734395,24.733253,59.485382,0.0014443282984503993,14.583845499475778,38.41903049919202,272.31317053410737,4.401755902887034,6.7643292747687225
2024-08-14T19:00:58+03:00,24.8,17.0,-27.99958801135063,19.303919999999998,308.681012126731,289.6989203740468,0.0,5.443199999999999,0.0,-1.7990874767107847,110.09956991233898,24.098604863202425,24.733212,59.485392,0.0013882053021197637,14.721325879668747,37.99587957289131,270.6851325538397,4.289541122291798,6.765717480070842
2024-08-14T19:00:59+03:00,24.8,17.0,-27.99958801135063,19.59552,309.9415192760188,287.9972357225083,0.0,5.346,0.0,2.6012283898939375,105.69925404573428,24.70021054808979,24.733174,59.4854,0.0012555024505277773,15.085502415909284,37.576363875578295,272.3651554004405,4.236925672266053,6.76697298252137
2024-08-14T19:01:00+03:00,24.8,17.0,-26.996911869871695,19.59552,312.74901247215985,285.09806927914633,0.0,6.10416,0.0,-2.6986312150661775,104.3986398507873,23.19906112484703,24.733132,59.485414,0.0015333841581142446,14.425161134037754,38.071724859156944,274.67728761300293,4.805435437900038,6.7685063666794845
2024-08-14T19:01:01+03:00,24.8,17.0,-25.99996530634406,19.59552,310.50874749319837,282.5999732923759,1.4000223724021665,6.18192,0.0,1.598552248414997,102.70268477720006,20.597832734953094,24.733085,59.485428,0.001663061632940594,14.29840416048003,36.92530357086406,273.5834439223343,4.9419468795748065,6.770169428312425
