time,lat,lng,dist,cum_dist,sog,target_speed,cog,vmg,hdg,awa,aws,twa,tws,twd,tack,dpt,ewm_vmg,ewm_tws,pct_target
2023-09-06 14:59:19+00:00,59.470061073079705,24.754832535982132,0.012236784153963922,2.450765062066429,5.506552869283765,5.173527126193943,322.15055764857107,4.7321217296977345,286.0,22.0,18.5,30.754987750288024,13.552321153870258,291.39556989828304,-1.0,,4.666166499397287,11.867314497094709,1.0643711214741078
2023-09-06 14:59:27+00:00,59.470222759991884,24.75457881577313,0.01091491331449925,2.461679975380928,5.613383990313899,5.7175303084382,321.18818134316484,4.578320270959015,,24.0,16.5,35.35248693271285,11.598853050754574,285.835694410452,-1.0,026.3,4.622243385178151,11.85389140310116,0.9817847370269998
2023-09-06 14:59:32+00:00,59.47032317519188,24.75441855378449,0.007761476413345812,2.469441451794274,5.588263017608985,5.90865141493376,320.9669623763875,4.418446697699046,288.0,25.0,15.5,37.75225420032132,10.69922467280082,283.2147081760662,-1.0,026.2,4.520345041438599,11.796157978015806,0.9457763921366197
2023-09-06 14:59:39+00:00,59.4704706966877,24.754212610423565,0.010858377040184912,2.4802998288344593,5.584308192095098,5.463964096273233,324.6574821124925,4.626160542192051,293.0,23.0,16.3,34.06308011991342,11.370928673594495,290.5944019925791,-1.0,,4.5732527918153245,11.77489648180782,1.0220250524530254
2023-09-06 14:59:45+00:00,59.47060262784362,24.754035165533423,0.009593486911924472,2.4898933157463836,5.756092147154684,5.966871179255838,325.65820015219765,4.539261707705242,293.0,25.0,15.8,37.945008425147165,10.859189514560695,287.71319172705046,-1.0,026.0,4.556257249760283,11.729111070053339,0.9646751160249715
2023-09-06 14:59:48+00:00,59.47066272608936,24.753930056467652,0.004826688120807983,2.4947200038671915,5.79202574496958,6.034516437861216,318.3810841214132,4.411323576083766,,26.0,15.1,40.39276343264163,10.214756331482787,277.9883206887716,-1.0,026.0,4.4837904129220245,11.65339323353154,0.9598160523069881
2023-09-06 14:59:53+00:00,59.47076783515513,24.75378094241023,0.007778773614854756,2.5024987774820464,5.600717002695424,6.11573322560203,324.2216877155028,4.227896597579452,288.0,27.0,15.2,40.98468790830847,10.521580637073384,283.23699980719437,-1.0,026.0,4.355843505250738,11.596802532995437,0.9157883112444121
2023-09-06 15:00:10+00:00,59.47114720009267,24.753390345722437,0.013398513531299767,2.515897291013346,5.359405412519906,5.857910192017485,335.6739077966399,4.314281996464907,283.0,25.0,16.1,36.39045394220159,11.46861389653501,299.28345385443833,-1.0,,4.335062750857823,11.590393093563915,0.9149005766293777
2023-09-06 15:00:22+00:00,59.4714081287384,24.753126902505755,0.017606495712913103,2.5335037867262593,5.281948713873932,5.606650254632974,332.8483888756829,4.342754850543998,287.0,24.0,16.2,34.69557542692215,11.575804678381003,298.15281344876075,-1.0,025.5,4.33890880070091,11.589663671982184,0.942086357091611
2023-09-06 15:00:33+00:00,59.471647599712014,24.752828422933817,0.01701745127641743,2.550521238002677,5.569347690463887,5.936155616849516,327.6607688846864,4.50790000381705,286.0,25.0,17.2,35.96142284980709,12.378293431861055,291.6993460348793,-1.0,025.2,4.42340440225898,11.629095202220595,0.9382078317919327
